date,text,views
2025-01-29 07:24:21+00:00,"Laboratory Technician
#lancet_general_hospital
#health_care
#Addis_Ababa
TVET Level IV or Diploma in Laboratory Technology or in a related field of study
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: February 4, 2025
How To Apply: Submit your CV & supportive documents in person to the Corporate HR Department or Secretary Office (7th  floor at Lancet General Hospital) located around Megenagna Square, just below Gerji taxi station. For further information contact Tel. +251977717171 /+251116667141 or via email: lancet.hrm@gmail.com

@hahujobs | @hahujobs_bot",
2025-01-29 07:18:21+00:00,"Porter/Runner
#lancet_general_hospital
#low_and_medium_skilled_worker
#Addis_Ababa
Completion of 10th Grade
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: February 4, 2025
How To Apply: Submit your CV & supportive documents in person to the Corporate HR Department or Secretary Office (7th  floor at Lancet General Hospital) located around Megenagna Square, just below Gerji taxi station. For further information contact Tel. +251977717171 /+251116667141 or via email: lancet.hrm@gmail.com

@hahujobs | @hahujobs_bot",
2025-01-28 15:35:54+00:00,"Junior Accountant
#ethiopian_engineering_corporation
#finance
#Addis_Ababa
Bachelor's Degree in Accounting and Finance with a CGPA of 3.00 and above
Duties & Responsibilites:
- Keeping financial records updated, preparing reports and reconciling bank statements.
- Running accounting software programs (e.g. SAP) to process business transactions, like accounts payable and receivable, disbursements, expense vouchers and receipts.
Required Skills:
- Good Communication Skills
- Attention to detail
- Exceptional interpersonal skill
- Able to work extended hours
Quanitity Required: 15
Minimum Years Of Experience: #0_years
Deadline: February 18, 2025
How To Apply: Apply using the provided link below
Note: Use Vacancy code: Hahu Jr. Acc 001/2025

@hahujobs | @hahujobs_bot",
2025-01-28 12:19:11+00:00,"ሴልስ ኤክስፐርት
#anbessa_shoe
#business
#Addis_Ababa
የመጀመርያ ዲግሪ ወይም ዲፕሎማ በማርኬቲንግ፣ ሰፕላይ፣ ማኔጅመንት፣ ወይም በተመሳሳይ የትምህርት ዘርፍ የተመረቀ/ች
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: February 3, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ አቃቂ ቆርቆሮ ፋብሪካ አለፍ ብሎ ካለው አባቦራ ሬስቶራንት ፊት ለፊት አንበሳ ጫማ ፋብሪካ አስተዳደር ቢሮ በአካል በመቅረብ ወይም በወኪል ወይም በኢሜል፡ alembirhanu65@gmail.com በመላክ ማመልከት ይችላሉ። ለበለጠ መረጃ +251114715454 / +251114716997 መደወል ይችላሉ።

@hahujobs | @hahujobs_bot",
2025-01-28 12:07:51+00:00,"Salesperson (Sales Representatives)
#kaliber_ict_solution
#business
#Addis_Ababa
Bachelor's Degree in a related field of study with relevant work experience
Duties & Responsibilites:
- Generate leads and contact potential customers 
- Reach out to leads through cold calling. 
- Give sales demonstrations to customers
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: February 3, 2025
How To Apply: Submit your resume via email: job@kalibererp.com. For further information contact Tel. +251910432484, +251975714071
Address: In front of Ethio-ceramics, Nestanet building 4th floor, Megenagna, Addis Ababa

@hahujobs | @hahujobs_bot",
2025-01-28 12:00:21+00:00,"የግብይት ኤክስፐርት
#anbessa_shoe
#business
#Addis_Ababa
የመጀመርያ ዲግሪ ወይም ዲፕሎማ በማርኬቲንግ፣ ሰፕላይ፣ ማኔጅመንት፣ ወይም በተመሳሳይ የትምህርት ዘርፍ የተመረቀ/ች
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: February 3, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ አቃቂ ቆርቆሮ ፋብሪካ አለፍ ብሎ ካለው አባቦራ ሬስቶራንት ፊት ለፊት አንበሳ ጫማ ፋብሪካ አስተዳደር ቢሮ በአካል በመቅረብ ወይም በወኪል ወይም በኢሜል፡ alembirhanu65@gmail.com በመላክ ማመልከት ይችላሉ። ለበለጠ መረጃ +251114715454 / +251114716997 መደወል ይችላሉ።

@hahujobs | @hahujobs_bot",
2025-01-28 10:59:21+00:00,"የአጸደ ህፃናት ረ/መምህርት
#ergib_kindergarten_primary_and_secondary_private_school
#education
#Addis_Ababa
ሰርተፍኬት በተመሳሳይ የትምህርት ዘርፍ የተመረቀች
ፆታ፡ ሴት
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: February 6, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ ኮተቤ መንህራን ትምህርት ኮሌጅ ፊት ለፊት 50ሜ ገባ ብሎ ወይም በ ኢሜል፡ vacancyergib@gmail.com በመላክ ማመልከት ይቻላሉ። ለበለጠ መረጃ +25111118112050/+251116606108/+251949222228 መደወል ይችላሉ።

@hahujobs | @hahujobs_bot",
2025-01-28 09:34:11+00:00,"Public Information Intern
#united_nations_ethiopia
#creative_arts
#Addis_Ababa
Enrolled in, or have completed, a graduate school program (second university degree or equivalent, or higher) or Be enrolled in, or have completed, the final academic year of a first university degree programme (minimum bachelor's level or equivalent)
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: January 30, 2025
How To Apply: Apply using the provided link below

@hahujobs | @hahujobs_bot",
2025-01-28 07:51:01+00:00,"የሊፍት ኦፕሬተር
#fdre_private_organizations_employees_social_security_agency
#engineering
#Addis_Ababa
ደረጃ III ብቃት ማረጋገጫ በ ኤሌክትሪክሲቲ፣ ፣ መካኒካል ኢንጅነሪንግ፣ ኤሌክትሪካል ኢንጅነሪንግ፣ ጀነራል መካኒክስ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Salary: 12898.00
Deadline: January 31, 2025
How To Apply: አመልካቾች የትምህርት ማስረጃ ዋናውንና የማይመለስ ፎቶ ኮፒ በመያዝ መገናኛ ቦሌ ክፍለ ከተማ አስተዳደር ፊት ለፊት ገርጂ ታክሲ መያዣ አጠገብ በሚገኝው ዋና መስሪያ ቤት11ኛ ፎቅ በሚገኘው በሰው ሃብት አስተዳደር እና ልማት ዳይሬክቶሬት በአካል በመገኘት መመዝገብ ይችላሉ። ለበለጠ መረጃ ስልክ ቁጥር +25118634350/+25111110801/+25111263327 ይደውሉ።

@hahujobs | @hahujobs_bot",
2025-01-28 07:37:51+00:00,"Technical Officer
#allied_technologies_plc
#engineering
#Addis_Ababa
Bachelor's Degree in any Engineering field of study
Duties & Responsibilites:
- Tender Management
- Proposal Preparation
- Market Analysis and Pricing
- Communication and Negotiation
- Follow-Up and Reporting
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: February 3, 2025
How To Apply: Submit your application and CV with supporting documents via email: alliedtechplchr@gmail.com

@hahujobs | @hahujobs_bot",
2025-01-27 14:25:45+00:00,"Social Media Sales Intern (Female Only)
#dongtang_busines_consultancy_plc
#business
#Addis_Ababa
Excellent English proficiency, both written and spoken with experience in social media promotion or live broadcasting is a plus.
Required Gender: Female Only
Duties & Responsibilites:
- Host live video sessions on social media platforms to promote our products
- Engage with the audience through comments and interactive segments.
- Utilize provided content and Q&A materials to effectively answer audience inquiries.
- Collaborate with our marketing team to ensure alignment on messaging and campaign goals.
Required Skills:
- Strong communication and interpersonal skills.
- Ability to engage with the audience and respond to inquiries in real time.
- Familiarity with social media platforms (e.g., Facebook, Instagram, TikTok).
- A positive and engaging personality.
What We Offer:
- Housing accommodations, including food.
- Opportunities for professional growth and skill development.
- A dynamic and supportive work environment.
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #1_years
Salary: 8000.00
Deadline: February 16, 2025
How To Apply: Apply through HaHuJobs telegram bot https://t.me/hahujobs_bot
Note: IF YOU DON'T HAVE GOOD ENGLISH PROFICIENCY PLEASE DON'T APPLY
THIS IS A FULL-TIME JOB(MONDAY TO SATURDAY) AND THE WORKING SHIFT IS EITHER DAY OR NIGHT SHIFT AS ASSIGNED

@hahujobs | @hahujobs_bot",
2025-01-27 13:52:11+00:00,"Sourcing Division Officer
#sitt
#business
#Addis_Ababa
Bachelor's Degree in Marketing, Accounting and Finance, Economics, Electromechanical or in a related field of study with relevant work experience
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #3_years
Deadline: February 12, 2025
How To Apply: Submit your application/cover letter including CV and copies of relevant supporting documents via email: sitthr873@gmail.com. For further information contact Tel. +251955373737 
Note: Please use “Job Titles and Salary expectation “right on at the subject line of your email!

@hahujobs | @hahujobs_bot",
2025-01-27 13:27:21+00:00,"Junior Sourcing Officer
#sitt
#engineering
#Addis_Ababa
Bachelor's Degree in General Mechanics, Electro-Mechanics, Biomedical, Bio-Engineering, Chemical Engineering, Industrial Mechanics or in a related field of study with a 3.2 GPA for Men and 2.9 and above for Women
Quanitity Required: 4
Minimum Years Of Experience: #0_years
Deadline: February 12, 2025
How To Apply: Submit your application/cover letter including CV and copies of relevant supporting documents via email: sitthr873@gmail.com. For further information contact Tel. +251955373737 
Note: Please use “Job Titles and Salary expectation “right on at the subject line of your email!

@hahujobs | @hahujobs_bot",
2025-01-27 12:43:21+00:00,"Junior Marketing officer
#sitt
#business
#Addis_Ababa
BA Degree in Marketing  or in a related field of study with GPA 3.2 for men and above 2.9 for women and Passing the exit exam.
Quanitity Required: 3
Minimum Years Of Experience: #0_years
Deadline: February 12, 2025
How To Apply: Submit your application letter via email: sitthr873@gmail.com. For more information contact Tel. +251955373737

@hahujobs | @hahujobs_bot",
2025-01-27 12:32:41+00:00,"Junior Mechanical Engineering
#sitt
#engineering
#Addis_Ababa
BSc Degree in General Mechanics, Electro Mechanics, Biomedical/Bioengineering/ Chemical Engineering, Industrial Mechanics or in a related field of study with GPA 3.2 for men and above 2.9 for women and Passing the exit exam.
Quanitity Required: 8
Minimum Years Of Experience: #0_years
Deadline: February 12, 2025
How To Apply: Submit your application letter via email: sitthr873@gmail.com. For more information contact Tel. +251955373737

@hahujobs | @hahujobs_bot",
2025-01-27 11:31:01+00:00,"Secretary
#sitt
#business
#Addis_Ababa
BA Degree or Diploma in Secretarial Science & Office Management, Supply Management or in a related field of study with relevant work experience
Quanitity Required: 5
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: February 12, 2025
How To Apply: Submit your application letter via email: sitthr873@gmail.com. For more information contact Tel. +251955373737

@hahujobs | @hahujobs_bot",
2025-01-27 11:26:11+00:00,"Junior Accountant
#sitt
#finance
#Addis_Ababa
BA Degree in Accounting or in a related field of study with GPA 3.2 for men and above 2.9 for women and Passing the exit exam.
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Deadline: February 12, 2025
How To Apply: Submit your application letter via email: sitthr873@gmail.com. For more information contact Tel. +251955373737

@hahujobs | @hahujobs_bot",
2025-01-27 10:50:11+00:00,"ሲቪል ወርክ ኢንጂነር ቴክኒሺያን 1ኛ
#ethiopian_electric_utility
#engineering
#Addis_Ababa
ቲቪቲ ሌቨል 4/3 ወይም ቴክኒክ እና ሙያ ዲፕሎማ በሲቪል ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች አግባብ ከሆነ የስራ ልምድ ጋር
የስራ ቦታ፡ በየክልሉ ባሉ ሚኒ ግሬድ ስቴሽን
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Salary: 12457.00
Deadline: January 31, 2025
How To Apply: አመልካቾች ዋናውን የትምህርት እና የስራ ልምድ ማስረጃ ከማይመለስ ፎቶ ኮፒ ጋር በመያዝ ንብ ባንክ ህንጻ ላይ በሚገኘው ዋናው መሲሪያ ቤት ኮተቤ ብረታ ብረት ፊት ለፊት ምስራው ሪጅን፣ አራት ኪሎ ውዱስ ገብረአል ማዞሪያ ጠማማው ፎቅ፣ ጠመመንጃ ያዥ ወረድ ብሎ ኖክ አጠገብ ፣ እየሩሳለም ሆተል አካባቢ ገተር ህንጻ 2ተኛ ፎቅ፣ ጭሮ፣ባህር ዳር፣ ወልዲያ ፣ ወሎ ፣ አዳማ ፣ ኢዳማ፣ መቀሌ ፣ ስህሬ ሆሴና፣ አፋር፣ ጂግጂጋ፣ ቤንሻንጉል፣ ዲረደዋ፣ ሃረሪ፣ ጋምቤላ ሪጅኖች ባሉት የሰው ሃብት አስተዳደር ቢሮውች በመቅረብ መመዝገብ ይችላሉ። ለበለጠ መረጃ  +251111263178 ይደውሉ።

@hahujobs | @hahujobs_bot",
2025-01-27 09:41:51+00:00,"Trainee Loan Officer
#development_bank_of_ethiopia
#finance
#Addis_Ababa
Bachelor's Degree in Economics, Agricultural Economics, Management, Business Administration, Accounting and Finance, Project Management or in a related field of study with relevant work experience
Only fresh graduates of 2024 G.C. with a CGPA of 3.0 and above, who have passed the University Exit Exam
Age limit: 30 and below.
Quanitity Required: 49
Minimum Years Of Experience: #0_years
Deadline: January 31, 2025
How To Apply: Apply using the provided link below

@hahujobs | @hahujobs_bot",
2025-01-27 09:37:41+00:00,"Junior Customer Service Specialist
#enat_bank
#finance
#Enticho | #Adwa | #Mekelle | #Axum | #Edaga_Hamus
Bachelor's Degree in Accounting, Banking & Insurance, Banking & Finance, Management, Business Administration, Sales, Marketing, Economics or in a related field of study
Graduates of years 2023 & 2024 G.C
Place of Work: – Edaga-Hamus, Enticho, Mekelle, Abi-Adi, Axum, Adwa
Age ≤ 25
Exit Exam is required
Quanitity Required: 5
Minimum Years Of Experience: #0_years
Deadline: January 31, 2025
How To Apply: Apply using the provided link below. For further information contact Tel. +251115522835

@hahujobs | @hahujobs_bot",
2025-01-27 08:02:01+00:00,"Trainee Customer Service Officer
#development_bank_of_ethiopia
#finance
#Assosa | #Gambela | #Bonga | #Semera | #Jijiga | #Humera | #Arbaminch
Bachelor's Degree in Accounting, Accounting and Finance, Banking and Finance, Cooperative Accounting and Auditing or in a related field of study
Quanitity Required: 12
Minimum Years Of Experience: #0_years
Deadline: January 31, 2025
How To Apply: Apply using the provided link below

@hahujobs | @hahujobs_bot",
2025-01-27 06:38:21+00:00,"Communication Officer
#love_in_action_ethiopia
#creative_arts
#Addis_Ababa
Bachelor's Degree in Communication, Journalism or in a related field of study with relevant work experience
Required Gender: Female Only
Required Skills:
- Engage in development and execution of strategies in terms of communication aligning with organizational objective
- Exceptional Writing Skills: Ability to write clearly, concisely, and persuasively across various formats (e.g., press releases, reports, social media posts)
- Proficiency in social media management tools, graphic design software (e.g., Canva, Adobe Suite or other tools), and content management systems (CMS).
- Excellent organizational and time-management skills, with the ability to be able to engage in multiple projects simultaneously
- Strong interpersonal skills and presentable
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: January 31, 2025
How To Apply: Submit your application, CV and other relevant documents via email: fikirbeyene467@gmail.com or in person to the office
Note: Write the position on the subject line of your email

@hahujobs | @hahujobs_bot",
2025-01-27 06:30:51+00:00,"Nanny
#beteseb_academy
#low_and_medium_skilled_worker
#Addis_Ababa
Completion of 12th Grade
Quanitity Required: 5
Minimum Years Of Experience: #0_years
Deadline: February 2, 2025
How To Apply: Submit your non-returnable application and CV along with supporting documents in-person to BeteSeb Academy located at Kolfe Keranio sub city, Ayertena HR office or via email; hr@bet.edu.et. For further information contact Tel: +251986196026 /+251935409610 / +251946808080

@hahujobs | @hahujobs_bot",
2025-01-27 06:12:01+00:00,"Store Clerk
#belayab_motors
#finance
#Addis_Ababa
Bachelor's Degree or Diploma in Automotive Technology, Accounting, Management or in a related field of study with relevant work experience
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: January 31, 2025
How To Apply: Submit your application letter in person located at Mexico Branch After-sales Maintenance Service, nearest to National Motors in front of Adulala Hotel Reservation Office, Mexico. For more information contact Tel. +251115573522

@hahujobs | @hahujobs_bot",
2025-01-27 05:00:01+00:00,"Trainee Accountant
#development_bank_of_ethiopia
#finance
#Assosa | #Gambela | #Bonga | #Semera | #Jijiga | #Humera | #Arbaminch
Bachelor's Degree in Accounting, Accounting and Finance, Banking and Finance, Cooperative Accounting and Auditing, or in a related field of study
- CGPA of 3.0 and above, who have passed the University Exit Exam
- Age limit: 30 and below
Quanitity Required: 49
Minimum Years Of Experience: #0_years
Deadline: January 31, 2025
How To Apply: Apply using the provided link below
Note: Only fresh graduates of 2024 G.C


@hahujobs | @hahujobs_bot",
2025-01-26 11:37:29+00:00,"Sales and Marketing Agent 
#fast_time_express
#business
#Mekelle | #Addis_Ababa
Bachelor’s degree or Diploma in Marketing, Business Administration, Logistics, or in a related field of study with relevant work experience in Cargo or Logistics.
Duties and Responsibilities:
- Promoting our products and services
- Building strong client relationships
- Driving sales growth
- Familiarity with Social Media Campaigns
Required Skills:
- Solid skills in the MS Office Suite.
- Content creation skills
- Solid skills in Digital Marketing Tools
- Excellent communication skills (both written and verbal)
- Active listening ability to understand client needs
- Empathy to connect with clients and build trust
-Proficiency in Computer skills
Quanitity Required: 4
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #3_years
Deadline: February 3, 2025
How To Apply: Submit your CV along with your supporting documents via email: fasttimeexpress2023@gmail.com. For further information contact Tel+251985202122.

@hahujobs | @hahujobs_bot",
2025-01-25 09:00:45+00:00,"Data Base Expert 
#builders_creamy_trading_plc
#ict
#Addis_Ababa
Bachelor's Degree or Diploma  in Data base, IT, Computer Science, or related fields of study with relevant work experience in data base, Proficiency in Microsoft Office, Word
Duties and Responsibilities:
-Creating efficient database structures, defining data relationships, and designing tables, views, and indexes to optimize data access
- Maintaining detailed documentation of database architecture
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #1_years
Deadline: February 4, 2025
How To Apply: Apply using the link provided below.

@hahujobs | @hahujobs_bot",
2025-01-24 12:36:21+00:00,"Open Call for Employment Opportunities for Fresh Graduates
#lonadd_consultancy_plc
#business
#Hawassa | #Bahir_Dar | #Addis_Ababa
Bachelor's Degree, TVET or Diploma in Accounting and Finance, Business, Economics, Computer Science, Information Technology, Construction Technology and Management, Health, Nursing or Sales and Marketing
- Graduates of 2023/2024
Quanitity Required: 300
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: February 21, 2025
How To Apply: Submit your application and CV along with supporting documents via email: temprecruitmet@lonadd.com

@hahujobs | @hahujobs_bot",
2025-01-24 12:23:41+00:00,"ሞተረኛ ፖስተኛ
#addis_ababa_city_roads_authority
#transportation_and_logistics
#Addis_Ababa
ቴክኒክና ሙያ ደረጃ 1 ወይም 2 በተዛማጅ የትምህርት መስክ የተመረቀ/ች ወይም 10ኛ ክፍል ያጠናቀቀ/ች አግባብ ከሆነ የስራ ልምድ ጋር
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #4_years
Salary: 3342.00
Deadline: January 28, 2025
How To Apply: አመልካቾች የትምህርት እና የስራ ልምድ ማስረጃችሁን ዋናውን እና የማይመለስ ፎቶ ኮፒ በመያዝ ሳር ቤት በሚገኝው የባልስልጣኑ ዋና መ/ቤት የሰው ሃብት አስተዳደር ቡድን ቢሮ በአካል በመቅረብ መመዝገብ ይችላሉ። ለበለጠ መረጃ ስልክ ቁጥር +25113713400 ይደውሉ

@hahujobs | @hahujobs_bot",
2025-01-24 12:18:31+00:00,"Assistant Teacher
#deborah_foundation
#education
#Legatafo
BA Degree in Education, Special Needs Education or in a related field of study 
Duties and Responsibilities:
- Helping children who need extra support to complete tasks
- Supporting teachers in managing class behavior
- Monitoring and supervising the children constantly
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Salary: 7500.00
Deadline: February 3, 2025
How To Apply: Submit your application letter, CV, tempo (educational evidence) and contact details of two professional referees in person to the office located at Deborah Head quarter Bole, Mega, behind sur construction or via email: contact@deborafoundation.org

@hahujobs | @hahujobs_bot",
2025-01-24 12:14:41+00:00,"ሞግዚት (የህጻናት ተከብካቢ)
#addis_ababa_city_roads_authority
#low_and_medium_skilled_worker
#Addis_Ababa
12ኛ/10ኛ ክፍል ያጠናቀቀች
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Salary: 2617.00
Deadline: January 28, 2025
How To Apply: አመልካቾች የትምህርት እና የስራ ልምድ ማስረጃችሁን ዋናውን እና የማይመለስ ፎቶ ኮፒ በመያዝ ሳር ቤት በሚገኝው የባልስልጣኑ ዋና መ/ቤት የሰው ሃብት አስተዳደር ቡድን ቢሮ በአካል በመቅረብ መመዝገብ ይችላሉ። ለበለጠ መረጃ ስልክ ቁጥር +25113713400 ይደውሉ።

@hahujobs | @hahujobs_bot",
2025-01-24 12:04:01+00:00,"ኦፊስ አሲስታንት 
#addis_ababa_city_roads_authority
#business
#Addis_Ababa
ደረጃ 1 በሴክሬታሪያል ሳይንስ ወይም 10ኛ ክፍል ያጠናቀቀ\ች ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች አግባብ ከሆነ የስራ ልምድ ጋር
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: January 28, 2025
How To Apply: አመልካቾች የትምህርት እና የስራ ልምድ ማስረጃችሁን ዋናውን እና የማይመለስ ፎቶ ኮፒ በመያዝ ሳር ቤት በሚገኝው የባልስልጣኑ ዋና መ/ቤት የሰው ሃብት አስተዳደር ቡድን ቢሮ በአካል በመቅረብ መመዝገብ ይችላሉ። ለበለጠ መረጃ ስልክ ቁጥር +25113713400 ይደውሉ።

@hahujobs | @hahujobs_bot",
2025-01-24 11:59:41+00:00,"ሾፌር  ደረጃ 4(የውሃ ቦቲ)
#addis_ababa_city_roads_authority
#transportation_and_logistics
#Addis_Ababa
10ኛ ክፍል ያጠናቀቀች እንዲሁም ቲቪኢቲ ደርጃ 4/3/2/1/10ኛ ክፍል በአውቶ መካኒክ እንዲሁም ፈሳሽ 2 ወይም ተመሳሳይ መንጃ ፈቃድ ያለው/ያላት አግባብ ከሆነ የስራ ልምድ ጋር
Quanitity Required: 2
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #8_years
Salary: 8185.00
Deadline: January 28, 2025
How To Apply: አመልካቾች የትምህርት እና የስራ ልምድ ማስረጃችሁን ዋናውን እና የማይመለስ ፎቶ ኮፒ በመያዝ ሳር ቤት በሚገኝው የባልስልጣኑ ዋና መ/ቤት የሰው ሃብት አስተዳደር ቡድን ቢሮ በአካል በመቅረብ መመዝገብ ይችላሉ። ለበለጠ መረጃ ስልክ ቁጥር +25113713400 ይደውሉ።

@hahujobs | @hahujobs_bot",
2025-01-24 11:53:31+00:00,"ኮምኒኬሽን ኦፊሰር
#addis_ababa_city_roads_authority
#creative_arts
#Addis_Ababa
ማስተርስ ወይም የመጀመሪያ ድግሪ በአለም አቀፍ ግኑኝነት፣ ቋንቋ፣ ህዝብ ግኑኝነት፣ ጆርናሊዝም፣ ሊትሬቸር ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች አግባብ ከሆነ የስራ ልምድ ጋር
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Salary: 8185.00
Deadline: January 28, 2025
How To Apply: አመልካቾች የትምህርት እና የስራ ልምድ ማስረጃችሁን ዋናውን እና የማይመለስ ፎቶ ኮፒ በመያዝ ሳር ቤት በሚገኝው የባልስልጣኑ ዋና መ/ቤት የሰው ሃብት አስተዳደር ቡድን ቢሮ በአካል በመቅረብ መመዝገብ ይችላሉ። ለበለጠ መረጃ ስልክ ቁጥር +25113713400 ይደውሉ።

@hahujobs | @hahujobs_bot",
2025-01-24 11:39:21+00:00,"እቃ ግምጃ ቤት ሰራተኛ I
#addis_ababa_city_roads_authority
#business
#Addis_Ababa
ቴክኒክና ሙያ ደረጃ 3 በሰፕላይ ማኔጅመንት፣ በግዥ አስተዳደር፣ ማኔጅመንት፣ አካውንቲንግ፣ ማርኬቲንግ ወይም በተዛምጅ የትምህርት መስክ የተመረቀ/ች
Quanitity Required: 3
Minimum Years Of Experience: #0_years
Salary: 4230.00
Deadline: January 28, 2025
How To Apply: አመልካቾች የትምህርት እና የስራ ልምድ ማስረጃችሁን ዋናውን እና የማይመለስ ፎቶ ኮፒ በመያዝ ሳር ቤት በሚገኝው የባልስልጣኑ ዋና መ/ቤት የሰው ሃብት አስተዳደር ቡድን ቢሮ በአካል በመቅረብ መመዝገብ ይችላሉ። ለበለጠ መረጃ ስልክ ቁጥር +25113713400 ይደውሉ

@hahujobs | @hahujobs_bot",
2025-01-24 11:35:21+00:00,"እቃ ግምጃ ቤት ሰራተኛ II
#addis_ababa_city_roads_authority
#business
#Addis_Ababa
ደረጃ 4\3 በሰፕላይ ማኔጅመንት፣ በግዥ አስተዳደር፣ ማኔጅመንት፣ አካውንቲንግ፣ ማርኬቲንግ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች አግባብ ከሆነ የስራ ልምድ ጋር
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Deadline: January 28, 2025
How To Apply: አመልካቾች የትምህርት እና የስራ ልምድ ማስረጃችሁን ዋናውን እና የማይመለስ ፎቶ ኮፒ በመያዝ ሳር ቤት በሚገኝው የባልስልጣኑ ዋና መ/ቤት የሰው ሃብት አስተዳደር ቡድን ቢሮ በአካል በመቅረብ መመዝገብ ይችላሉ። ለበለጠ መረጃ +25113713400 ይደውሉ።

@hahujobs | @hahujobs_bot",
2025-01-24 11:27:21+00:00,"ሲኒየር የሰው ሃብት ኦፊሰር
#addis_ababa_city_roads_authority
#business
#Addis_Ababa
ፒ.ኤች.ዲ/ማስተርስ ወይም የመጀመሪያ ድግሪ በስራ አመራር፣ የሰው ሃብት አስተዳደር፣ ሊደርሺፕ፣ ፐብሊክ አድሚኒስትሬሽን፣ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች አግባብ ከሆነ የስራ ልምድ ጋር
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #4_years
Salary: 9934.00
Deadline: January 28, 2025
How To Apply: አመልካቾች የትምህርት እና የስራ ልምድ ማስረጃችሁን ዋናውን እና የማይመለስ ፎቶ ኮፒ በመያዝ ሳር ቤት በሚገኝው የባልስልጣኑ ዋና መ/ቤት የሰው ሃብት አስተዳደር ቡድን ቢሮ በአካል በመቅረብ መመዝገብ ይችላሉ። ለበለጠ መረጃ ስልክ ቁጥር +25113713400 ይደውሉ።

@hahujobs | @hahujobs_bot",
2025-01-24 11:23:31+00:00,"የኤች.አይ.ቪና ሶሻል ወርክ ኦፊሰር
#addis_ababa_city_roads_authority
#social_science
#Addis_Ababa
ማስተርስ ወይም የመጀመሪያ ድግሪ በስራ አመራር፣ ጀንደር፣ ሳይኮሎጂ ወይም በተመሳሳይ የትምህርት መስክ የተመረቀ/ች አግባብ ከሆነ የስራ ልምድ ጋር
Quanitity Required: 1
Minimum Years Of Experience: #0_years
Maximum Years Of Experience: #2_years
Salary: 8185.00
Deadline: January 28, 2025
How To Apply: አመልካቾች የትምህርት እና የስራ ልምድ ማስረጃችሁን ዋናውን እና የማይመለስ ፎቶ ኮፒ በመያዝ ሳር ቤት በሚገኝው የባልስልጣኑ ዋና መ/ቤት የሰው ሃብት አስተዳደር ቡድን ቢሮ በአካል በመቅረብ መመዝገብ ይችላሉ። ለበለጠ መረጃ ስልክ ቁጥር +25113713400 ይደውሉ።

@hahujobs | @hahujobs_bot",
